3,0
1.83697019872103e-16,3
-3,3.673940397442059e-16
-5.51091059616309e-16,-3
3,-7.347880794884119e-16
1.5,0
1.488172051971717,0.1879998503464564
1.452874741692947,0.3730348307472822
1.394664728832377,0.5521868290270169
1.314460020065795,0.722630511152573
1.213525491562421,0.8816778784387097
1.093452941132117,1.026820658893033
0.9561359846230344,1.155769864163684
0.8037401924684948,1.266491888253023
0.638668937347609,1.357240578699029
0.4635254915624212,1.42658477444273
0.2810719718785871,1.473430876093033
0.09418577929397029,1.497040092642407
-0.0941857792939701,1.497040092642407
-0.2810719718785872,1.473430876093033
-0.463525491562421,1.42658477444273
-0.6386689373476091,1.357240578699029
-0.8037401924684953,1.266491888253023
-0.9561359846230346,1.155769864163684
-1.093452941132117,1.026820658893033
-1.213525491562421,0.8816778784387098
-1.314460020065795,0.7226305111525734
-1.394664728832377,0.5521868290270172
-1.452874741692947,0.3730348307472822
-1.488172051971717,0.1879998503464568
-1.5,1.83697019872103e-16
-1.488172051971717,-0.1879998503464564
-1.452874741692947,-0.3730348307472825
-1.394664728832377,-0.5521868290270174
-1.314460020065796,-0.7226305111525725
-1.213525491562421,-0.8816778784387096
-1.093452941132117,-1.026820658893033
-0.9561359846230343,-1.155769864163684
-0.8037401924684945,-1.266491888253023
-0.6386689373476082,-1.35724057869903
-0.4635254915624213,-1.42658477444273
-0.281071971878587,-1.473430876093033
-0.09418577929396982,-1.497040092642407
0.09418577929396925,-1.497040092642407
0.2810719718785864,-1.473430876093033
0.4635254915624208,-1.42658477444273
0.6386689373476078,-1.35724057869903
0.8037401924684939,-1.266491888253023
0.956135984623034,-1.155769864163684
1.093452941132117,-1.026820658893033
1.213525491562421,-0.88167787843871
1.314460020065795,-0.722630511152573
1.394664728832377,-0.552186829027018
1.452874741692946,-0.3730348307472831
1.488172051971717,-0.187999850346457
1.5,-3.673940397442059e-16
-2.90920106301462,0.7324951588485922
-2.594842259210575,-1.505587476258266
-2.638638710324535,1.427440293346438
-2.897888449219649,-0.7760429023943827
-2.422706893748174,-0.29854480912973
-2.23884593134331,0.8055819723843142
-2.118548349150917,-2.124088717793953
-2.276277733706091,-0.8861401904640948
-1.828402679399636,-0.3046162866476749
-2.353944884749232,0.2892020550532554
-1.925117162062326,0.233711792502945
-1.786888953758706,0.8209020004314389
-2.029363796594148,-0.521895410734429
-1.629488009228552,-0.3561571127449893
-2.080323107030173,-0.08349253990275726
-1.675572140468543,0.2077202099859304
-1.916549956076434,0.5210221174330605
-2.030089981436717,1.266754822127965
-2.196421353171653,2.043461095810676
-1.856133076780365,-0.9174360652227386
-1.589270957140853,-0.8615315254569519
-1.734332899779754,-0.6072269247039563
-1.566491495123585,-0.5228335341948539
-1.647786861785689,-0.1571513546700485
-1.643746038413476,0.05115860152191559
-1.804189377226278,-0.02374340828085393
-1.654798754744893,0.3737123892456142
-1.618031511405381,0.5510125353778732
-1.5268798570483,0.6923831993482104
-1.638823928771138,1.085003838896596
-1.687576015637077,1.519701252449287
-1.559333603695509,2.562904356456347
-1.4996988441497,-2.598250072747154
-1.98022970603574,-1.369808945365932
-1.576216608171169,-1.15732494261388
-1.400762759488405,-0.9085974167883949
-1.498906433774586,-0.7037976438862161
